"","ISO","WEO.Subject.Code","Country","Subject.Descriptor","Units","Scale","X1990","X1991","X1992","X1993","X1994","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","X2012","X2013","X2014","X2015","X2016","X2017","X2018","X2019","X2020","X2021","X2022","X2023","Estimates.Start.After"
"1419","CAN","PPPPC","Canada","Gross domestic product per capita, current prices","Purchasing power parity; international dollars","Units",NA,"20,403.32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49,113.43",NA,NA,NA,2022
"1420","CAN","NGAP_NPGDP","Canada","Output gap in percent of potential GDP","Percent of potential GDP","",1.258,"-1.507",-2.227,-1.768,0.302,0.2,-1.354,-0.634,-0.468,0.865,2.3,0.657,0.489,-0.566,-0.058,0.863,1.514,1.852,1.285,-3.211,-1.754,-0.354,-0.407,0.041,1.018,-0.147,-0.949,0.374,0.553,0.358,"-3.356",-1.436,0.763,0.135,2022
"1421","CAN","PPPSH","Canada","Gross domestic product based on purchasing-power-parity (PPP) share of world total","Percent","",2.037,"1.948",1.77,1.783,1.81,1.793,1.755,1.759,1.779,1.809,1.815,1.804,1.808,1.769,1.732,1.706,1.664,1.611,1.58,1.54,1.507,1.495,1.457,1.47,1.479,1.425,1.444,1.452,1.441,1.429,"1.399",1.384,1.385,1.367,2022
"1422","CAN","PPPEX","Canada","Implied PPP conversion rate","National currency per current international dollar","",1.233,"1.229",1.219,1.206,1.198,1.2,1.199,1.192,1.177,1.183,1.206,1.199,1.196,1.211,1.218,1.217,1.211,1.218,1.243,1.206,1.226,1.24,1.245,1.224,1.23,1.248,1.207,1.205,1.195,1.193,"1.185",1.226,1.23,1.191,2022
"1423","CAN","NID_NGDP","Canada","Total investment","Percent of GDP","",21.304,"19.341",18.377,18.475,19.516,19.38,18.928,21.217,21.045,20.684,20.614,19.671,19.739,20.467,21.383,22.632,23.595,23.908,24.072,21.959,23.482,24.151,24.868,24.908,24.871,23.822,22.761,23.55,23.377,23.042,"22.257",23.805,24.544,23.255,2022
"1424","CAN","NGSD_NGDP","Canada","Gross national savings","Percent of GDP","",17.87,"15.609",14.768,14.636,17.138,18.555,19.341,19.877,19.704,20.861,23.161,21.885,21.471,21.699,23.729,24.561,25.038,24.732,24.221,19.05,19.918,21.438,21.337,21.766,22.551,20.326,19.673,20.748,21,21.089,"20.104",23.536,24.156,22.126,2022
"1425","CAN","PCPI","Canada","Inflation, average consumer prices","Index","",78.358,"82.767",84,85.567,85.708,87.55,88.925,90.367,91.267,92.85,95.375,97.783,99.992,102.75,104.658,106.975,109.117,111.45,114.092,114.433,116.467,119.858,121.675,122.817,125.158,126.567,128.375,130.425,133.383,135.983,"136.958",141.617,151.242,157.139,2022
"1426","CAN","PCPIPCH","Canada","Inflation, average consumer prices","Percent change","",4.78,"5.626",1.49,1.865,0.166,2.149,1.571,1.621,0.996,1.735,2.719,2.525,2.258,2.759,1.857,2.214,2.002,2.138,2.37,0.299,1.777,2.912,1.516,0.938,1.907,1.125,1.429,1.597,2.268,1.949,"0.717",3.401,6.797,3.899,2022
"1427","CAN","PCPIE","Canada","Inflation, end of period consumer prices","Index","",79.769,"83.049",84.533,86.067,86.1,87.867,89.667,90.567,91.6,93.767,96.7,97.733,101.467,103.2,105.567,108,109.5,112.233,114.3,115.2,117.767,120.9,122.1,123.267,125.7,127.3,129.1,131.467,134.167,136.933,"138",144.533,154.133,158.73,2022
"1428","CAN","PCPIEPCH","Canada","Inflation, end of period consumer prices","Percent change","",4.917,"4.111",1.788,1.814,0.039,2.052,2.049,1.004,1.141,2.365,3.128,1.069,3.82,1.708,2.293,2.305,1.389,2.496,1.841,0.787,2.228,2.661,0.993,0.956,1.974,1.273,1.414,1.833,2.054,2.062,"0.779",4.734,6.642,2.982,2022
"1429","CAN","TM_RPCH","Canada","Volume of imports of goods and services","Percent change","",1.927,"2.517",5.125,7.478,8.319,5.764,5.359,14.4,5.276,8.062,8.447,-4.865,1.867,4.208,8.506,7.349,5.321,5.775,0.895,-12.395,13.788,5.594,3.709,2.077,2.531,0.751,0.051,4.627,3.309,0.353,"-9.331",7.795,7.254,-1.613,2022
"1430","CAN","TMG_RPCH","Canada","Volume of Imports of goods","Percent change","",0.456,"2.146",6.127,8.628,10.64,7.066,5.36,16.657,6.182,8.601,8.838,-5.265,1.641,3.377,8.554,7.571,5.415,5.496,0.277,-14.328,13.994,5.901,3.358,2.414,2.552,0.277,-0.252,4.861,2.663,-0.07,"-7.111",8.684,6.078,-2.246,2022
"1431","CAN","TX_RPCH","Canada","Volume of exports of goods and services","Percent change","",4.546,"1.622",7.434,10.795,12.816,8.866,5.723,8.596,9.517,10.829,9.026,-2.9,1.229,-1.709,5.531,2.272,0.881,1.138,-4.544,-12.965,6.678,4.828,2.815,2.461,6.323,3.419,1.407,1.445,3.825,2.704,"-8.85",1.381,2.58,3.167,2022
"1432","CAN","TXG_RPCH","Canada","Volume of exports of goods","Percent change","",4.911,"1.768",7.68,11.139,12.926,9.118,5.234,8.891,8.746,11.596,9.105,-3.401,0.674,-1.795,5.245,2.113,0.79,1.424,-5.285,-14.851,8.429,4.979,2.599,2.612,6.213,3.408,0.511,0.726,2.782,0.759,"-7.893",1.738,1.793,2.614,2022
"1433","CAN","LUR","Canada","Unemployment rate","Percent of total labor force","",8.15,"10.317",11.217,11.375,10.392,9.467,9.608,9.092,8.292,7.567,6.833,7.225,7.683,7.592,7.15,6.75,6.45,6.158,6.308,8.458,8.142,7.617,7.408,7.175,7.033,6.95,7.033,6.408,5.85,5.7,"9.725",7.508,5.275,5.83,2022
"1434","CAN","LE","Canada","Employment","Persons","Millions",13.084,"12.855",12.73,12.797,13.061,13.297,13.419,13.705,14.047,14.408,14.766,14.938,15.284,15.653,15.923,16.13,16.42,16.761,16.988,16.756,16.985,17.25,17.483,17.704,17.775,17.905,18.015,18.401,18.729,19.114,"18.047",18.95,19.7,19.932,2022
"1435","CAN","LP","Canada","Population","Persons","Millions",27.632,"27.987",28.324,28.651,28.96,29.263,29.57,29.868,30.124,30.367,30.647,30.971,31.309,31.603,31.901,32.204,32.529,32.849,33.199,33.581,33.958,34.298,34.665,35.034,35.392,35.678,36.052,36.495,37.003,37.54,"37.977",38.205,38.846,39.635,2022
"1436","CAN","GGR","Canada","General government revenue","National currency","Billions",293.355,"302.311",311.139,317.809,333.233,351.318,368.103,394.531,409.597,437.732,477.793,476.492,479.387,503.765,532.988,569.684,605.951,636.408,645.58,621.296,638.536,678.872,701.676,731.719,768.941,795.312,816.292,863.598,917.124,938.667,"923.632",NA,NA,NA,2022
"1437","CAN","GGR_NGDP","Canada","General government revenue","Percent of GDP","",42.179,"43.078",43.308,42.543,42.076,42.245,42.811,43.502,43.549,43.429,43.197,41.632,40.16,40.149,39.902,40.074,40.488,40.339,38.96,39.539,38.326,38.267,38.402,38.466,38.545,39.957,40.3,40.343,41.022,40.572,"41.799",41.475,40.776,40.744,2022
"1438","CAN","GGX","Canada","General government total expenditure","National currency","Billions",334.469,"360.975",377.229,384.555,388.164,396.971,394.35,394.18,408.255,421.045,448.596,470.432,482.179,505.358,522.734,547.605,578.599,607.7,642.524,682.285,717.466,737.571,747.804,760.152,765.452,796.543,825.471,866.005,909.078,939.067,"1,164.72",NA,NA,NA,2022
"1439","CAN","GGX_NGDP","Canada","General government total expenditure","Percent of GDP","",48.09,"51.438",52.507,51.477,49.012,47.735,45.864,43.463,43.406,41.773,40.558,41.102,40.394,40.276,39.135,38.521,38.661,38.519,38.775,43.421,43.064,41.575,40.926,39.961,38.37,40.018,40.753,40.455,40.662,40.59,"52.71",45.856,41.476,41.143,2022
"1440","CAN","GGXCNL","Canada","General government net lending/borrowing","National currency","Billions",-41.114,"-58.664",-66.09,-66.746,-54.931,-45.653,-26.247,0.351,1.342,16.687,29.197,6.06,-2.792,-1.593,10.254,22.079,27.352,28.708,3.056,-60.989,-78.93,-58.699,-46.128,-28.433,3.489,-1.231,-9.179,-2.407,8.046,-0.4,"-241.085",-109.956,-19.495,-11.346,2022
"1441","CAN","GGXCNL_NGDP","Canada","General government net lending/borrowing","Percent of GDP","",-5.911,"-8.359",-9.199,-8.935,-6.936,-5.49,-3.053,0.039,0.143,1.656,2.64,0.529,-0.234,-0.127,0.768,1.553,1.828,1.82,0.184,-3.881,-4.738,-3.309,-2.525,-1.495,0.175,-0.062,-0.453,-0.112,0.36,-0.017,"-10.91",-4.381,-0.7,-0.4,2022
"1442","CAN","GGSB","Canada","General government structural balance","National currency","Billions",-50.882,"-54.001",-58.156,-59.184,-56.059,-46.939,-19.759,3.729,3.552,11.507,14.692,1.399,-5.524,2.134,10.482,15.515,15.338,13.025,-8.54,-33.178,-62.765,-54.65,-41.997,-28.496,-11.083,0.24,0.985,-6.551,0.883,-5.367,"-185.719",-84.556,-34.389,-13.904,2022
"1443","CAN","GGSB_NPGDP","Canada","General government structural balance","Percent of potential GDP","",-7.408,"-7.579",-7.915,-7.783,-7.1,-5.656,-2.267,0.409,0.376,1.151,1.359,0.123,-0.465,0.169,0.784,1.101,1.04,0.841,-0.522,-2.044,-3.701,-3.07,-2.289,-1.499,-0.561,0.012,0.048,-0.307,0.04,-0.233,"-8.123",-3.321,-1.244,-0.49,2022
"1444","CAN","GGXONLB","Canada","General government primary net lending/borrowing","National currency","Billions",-5.964,"-22.221",-28.547,-27.835,-14.785,0.704,18.406,42.806,45.126,58.062,62.588,38.687,26.928,20.636,30.167,36.001,36.077,37.359,7.714,-43.621,-64.979,-47.915,-33.283,-18.9,8.991,11.678,2.535,1.659,9.885,1.789,"-232.208",-125.649,-34.831,-17.138,2022
"1445","CAN","GGXONLB_NGDP","Canada","General government primary net lending/borrowing","Percent of GDP","",-0.858,"-3.166",-3.973,-3.726,-1.867,0.085,2.141,4.72,4.798,5.761,5.659,3.38,2.256,1.645,2.258,2.532,2.411,2.368,0.466,-2.776,-3.9,-2.701,-1.822,-0.994,0.451,0.587,0.125,0.078,0.442,0.077,"-10.509",-5.007,-1.251,-0.604,2022
"1446","CAN","GGXWDN","Canada","General government net debt","National currency","Billions",304.829,"352.233",406.703,463.136,523.311,553.988,564.465,556.142,540.268,509.011,464.676,461.131,464.874,444.588,460.317,414.15,370.781,343.653,370.783,421.246,471.732,513.201,522.621,505.739,432.033,368.591,364.221,268.46,258.274,196.033,"347.515",385.925,387.849,399.195,2022
"1447","CAN","GGXWDN_NGDP","Canada","General government net debt","Percent of GDP","",43.829,"50.192",56.609,61.996,66.077,66.615,65.648,61.322,57.442,50.501,42.011,40.29,38.944,35.432,34.462,29.133,24.775,21.782,22.376,26.808,28.314,28.928,28.602,26.586,21.657,18.518,17.981,12.541,11.552,8.473,"15.727",15.378,13.926,14.058,2022
"1448","CAN","GGXWDG","Canada","General government gross debt","National currency","Billions",512.892,"573.055",633.876,707.67,772.018,832.321,861.931,864.051,877.439,896.709,889.686,932.368,950.229,952.501,960.249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2,626.70",NA,NA,NA,2022
"1449","CAN","GGXWDG_NGDP","Canada","General government gross debt","Percent of GDP","",73.744,"81.658",88.23,94.73,97.48,100.084,100.244,95.272,93.29,88.966,80.437,81.462,79.604,75.912,71.889,70.64,69.92,67.181,70.439,81.87,84.02,84.348,87.185,87.605,85.541,92.029,92.397,90.942,90.776,90.21,"118.872",115.074,106.59,105.106,2022
"1450","CAN","NGDP_FY","Canada","Gross domestic product corresponding to fiscal year, current prices","National currency","Billions",695.501,"701.773",718.436,747.037,791.972,831.621,859.834,906.926,940.548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2,209.68",NA,NA,NA,2022
"1451","CAN","BCA","Canada","Current account balance","U.S. dollars","Billions",-20.459,"-22.843",-21.441,-22.219,-13.778,-4.987,2.619,-8.76,-8.485,1.212,18.99,16.351,13.191,11.026,24.072,22.619,19.064,12.094,2.287,-40.047,-57.616,-48.633,-64.62,-58.011,-41.891,-54.402,-47.188,-46.226,-41.01,-34.054,"-35.475",-5.383,-8.318,-23.601,2022
"1452","CAN","BCA_NGDPD","Canada","Current account balance","Percent of GDP","",-3.432,"-3.729",-3.607,-3.837,-2.376,-0.823,0.415,-1.337,-1.338,0.179,2.55,2.213,1.735,1.231,2.345,1.927,1.445,0.823,0.147,-2.909,-3.562,-2.712,-3.534,-3.141,-2.32,-3.495,-3.088,-2.803,-2.377,-1.953,"-2.153",-0.269,-0.389,-1.129,2022
"1453","CAF","NGDP_R","Central African Republic","Gross domestic product, constant prices","National currency","Billions",652.926,"647.71",615.823,608.447,684.942,706.63,663.119,690.339,713.398,733.994,707.712,726.177,741.364,724.689,723.99,745.21,780.637,812.103,833.326,856.758,896.435,934.038,981.241,624.148,624.65,651.75,682.705,713.615,740.874,762.88,"770.198",777.769,780.711,800.336,2021
"1454","CAF","NGDP_RPCH","Central African Republic","Gross domestic product, constant prices","Percent change","",1.364,"-0.799",-4.923,-1.198,12.572,3.166,-6.157,4.105,3.34,2.887,-3.581,2.609,2.091,-2.249,-0.096,2.931,4.754,4.031,2.613,2.812,4.631,4.195,5.054,-36.392,0.08,4.338,4.75,4.528,3.82,2.97,"0.959",0.983,0.378,2.514,2021
"1455","CAF","NGDP","Central African Republic","Gross domestic product, current prices","National currency","Billions",404.996,"396.168",377.857,366.245,473.619,560.037,516.647,566.036,606.4,638.667,616.016,659.237,684.959,690.665,691.968,745.21,803.945,841.079,910.457,972.276,NA,NA,NA,835.454,935.578,NA,NA,NA,NA,NA,"1,372.82",NA,NA,NA,2021
"1456","CAF","NGDPD","Central African Republic","Gross domestic product, current prices","U.S. dollars","Billions",1.572,"1.498",1.494,1.309,0.858,1.117,1,0.979,1.036,1.039,0.868,0.899,0.983,1.188,1.31,1.413,1.538,1.755,2.033,2.059,2.141,2.435,2.512,1.692,1.896,1.696,1.825,2.072,2.279,2.278,"2.389",2.585,2.462,2.736,2021
"1457","CAF","PPPGDP","Central African Republic","Gross domestic product, current prices","Purchasing power parity; international dollars","Billions",2.028,"2.079",2.022,2.045,2.351,2.477,2.367,2.506,2.619,2.733,2.695,2.827,2.932,2.922,2.998,3.182,3.436,3.672,3.84,3.973,4.207,4.475,4.889,3.285,3.216,3.536,3.862,4.195,4.46,4.675,"4.782",5.045,5.419,5.768,2021
"1458","CAF","NGDP_D","Central African Republic","Gross domestic product, deflator","Index","",62.028,"61.164",61.358,60.193,69.147,79.255,77.912,81.994,85.002,87.013,87.043,90.782,92.392,95.305,95.577,100,102.986,103.568,109.256,113.483,118.262,123.003,130.606,133.855,149.776,153.831,158.416,168.624,170.811,174.982,"178.243",184.18,196.259,209.148,2021
"1459","CAF","NGDPRPC","Central African Republic","Gross domestic product per capita, constant prices","National currency","Units",NA,"217,382.24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"159,461.39",NA,NA,NA,2021
"1460","CAF","NGDPRPPPPC","Central African Republic","Gross domestic product per capita, constant prices","Purchasing power parity; 2017 international dollar","Units",NA,"1,277.97",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,824.932,822.636,852.786,884.431,912.808,933.458,945.181,"937.456",929.353,914.832,919.142,2021
"1461","CAF","NGDPPC","Central African Republic","Gross domestic product per capita, current prices","National currency","Units",NA,"132,960.66",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"284,228.38",NA,NA,NA,2021
"1462","CAF","NGDPDPC","Central African Republic","Gross domestic product per capita, current prices","U.S. dollars","Units",539.656,"502.896",489.786,418.922,268.106,340.988,298.443,285.804,296.103,290.99,238.505,242.794,260.865,310.302,336.409,356.688,381.315,427.313,485.807,482.648,492.078,551.028,566.199,380.304,424.67,377.476,402.053,450.744,488.506,480.176,"494.521",525.329,490.67,534.481,2021
"1463","CAF","PPPPC","Central African Republic","Gross domestic product per capita, current prices","Purchasing power parity; international dollars","Units",696.067,"697.863",662.79,654.421,734.686,756.109,706.455,731.875,748.784,765.634,740.669,763.326,778.158,763.032,769.901,803.431,852.274,894.005,917.488,931.276,967.148,NA,NA,738.466,720.351,787.043,851.014,912.808,955.9,985.266,"989.966",NA,NA,NA,2021
"1464","CAF","NGAP_NPGDP","Central African Republic","Output gap in percent of potential GDP","Percent of potential GDP","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA
"1465","CAF","PPPSH","Central African Republic","Gross domestic product based on purchasing-power-parity (PPP) share of world total","Percent","",0.007,"0.007",0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.003,0.003,0.003,0.003,0.003,0.003,0.003,"0.004",0.003,0.003,0.003,2021
"1466","CAF","PPPEX","Central African Republic","Implied PPP conversion rate","National currency per current international dollar","",199.749,"190.525",186.87,179.079,201.415,226.115,218.286,225.829,231.508,233.691,228.595,233.161,233.654,236.356,230.834,234.173,233.946,229.078,237.112,244.717,251.994,256.761,262.129,254.347,290.945,283.524,280.048,286.829,283.728,285.536,"287.109",283.92,282.732,290.21,2021
"1467","CAF","NID_NGDP","Central African Republic","Total investment","Percent of GDP","",14.489,"12.506",11.815,10.823,12.192,15.07,5.887,7.318,11.125,11.733,10.555,8.997,9.676,6.463,6.605,9.338,9.722,10.338,12.429,12.786,13.636,11.599,14.491,8.519,16.537,13.616,13.586,13.521,16.406,14.665,"18.887",15.723,15.058,15.323,2021
"1468","CAF","NGSD_NGDP","Central African Republic","Gross national savings","Percent of GDP","",8.427,"7.808",-0.208,4.437,9.435,6.764,2.55,4.796,5.036,10.013,9.097,7.141,8.016,4.334,4.899,3.103,6.85,4.313,2.72,4.082,4.218,4.781,8.906,5.584,3.213,4.512,8.195,5.685,8.428,9.742,"10.722",4.679,1.75,6.474,2021
"1469","CAF","PCPI","Central African Republic","Inflation, average consumer prices","Index","",68.39,"66.442",65.939,64.021,79.738,95.048,98.7,100.302,98.271,96.745,100,104.083,106.441,111.109,108.228,111.343,119.013,120.045,131.148,135.844,137.863,139.51,147.725,153.591,180.892,183.43,192.503,200.55,203.783,209.391,"211.235",220.243,233.094,247.779,2022
"1470","CAF","PCPIPCH","Central African Republic","Inflation, average consumer prices","Percent change","",-0.203,"-2.848",-0.757,-2.909,24.55,19.2,3.842,1.623,-2.024,-1.554,3.365,4.083,2.266,4.386,-2.593,2.879,6.888,0.867,9.25,3.581,1.486,1.194,5.889,3.971,17.775,1.403,4.946,4.18,1.612,2.752,"0.881",4.264,5.835,6.3,2022
"1471","CAF","PCPIE","Central African Republic","Inflation, end of period consumer prices","Index","",66.496,"65.988",65.988,62.841,90.962,95.53,99.933,100.291,97.298,93.2,100.702,103.279,113.055,111.09,110.829,112.524,120.467,120.302,137.776,136.179,139.258,145.304,153.915,157.865,179.996,199.185,190.29,203.936,213.326,208.973,"212.811",218.534,235.853,246.288,2022
"1472","CAF","PCPIEPCH","Central African Republic","Inflation, end of period consumer prices","Percent change","",-1.057,"-0.763",0,-4.769,44.75,5.022,4.608,0.358,-2.984,-4.212,8.05,2.559,9.466,-1.738,-0.235,1.529,7.059,-0.137,14.525,-1.159,2.261,4.342,5.926,2.566,14.019,10.661,-4.466,7.171,4.605,-2.041,"1.837",2.689,7.925,4.424,2022
"1473","CAF","TM_RPCH","Central African Republic","Volume of imports of goods and services","Percent change","",3.621,"-16.319",-0.243,-4.04,33.454,6.825,-19.602,26.376,6.754,-7.398,0.281,-5.704,-15.588,-23.186,7.798,0.644,-0.205,8.735,-1.536,9.683,13.475,-14.808,8.772,-29.199,83.969,23.843,12.087,-2.305,0.534,7.864,"4.493",-10.415,-4.311,5.031,2021
"1474","CAF","TMG_RPCH","Central African Republic","Volume of Imports of goods","Percent change","",8.845,"-19.53",-3.654,-4.358,45.792,-2.06,-17.875,17.401,6.345,-1.909,-7.306,-1.75,-8.236,-23.196,10.561,6.959,2.56,7.546,-0.913,12.255,12.261,-19.484,8.228,-36.784,141.196,34.086,14.48,-1.727,-1.573,9.396,"7.354",-11.468,-5.546,6.357,2021
"1475","CAF","TX_RPCH","Central African Republic","Volume of exports of goods and services","Percent change","",-5.32,"-3.309",-12.897,13.627,2.667,6.649,6.778,27.006,-13.769,-2.556,12.252,-1.704,5.01,-26.615,2.579,-6.075,0.888,5.321,-12.378,-13.61,9.368,4.305,7.543,-21.323,19.639,2.203,13.919,-1.712,6.31,-1.826,"-0.277",-6.143,-1.689,7.315,2021
"1476","CAF","TXG_RPCH","Central African Republic","Volume of exports of goods","Percent change","",-7.374,"0.752",-14.105,19.064,11.664,0.279,-8.789,29.765,-4.711,3.541,23.166,-3.911,8.395,-33.507,-2.069,-7.408,17.893,4.79,-15.415,-24.393,11.952,7.691,9.409,-50.015,-22.42,-15.428,52.347,42.477,10.313,-6.685,"9.353",-5.295,2.596,8.976,2021
"1477","CAF","LUR","Central African Republic","Unemployment rate","Percent of total labor force","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA
"1478","CAF","LE","Central African Republic","Employment","Persons","Millions",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA
"1479","CAF","LP","Central African Republic","Population","Persons","Millions",2.913,"2.98",3.051,3.125,3.201,3.276,3.35,3.425,3.498,3.57,3.638,3.704,3.767,3.83,3.894,3.961,4.032,4.107,4.185,4.266,4.35,4.419,4.436,4.448,4.464,4.493,4.538,4.596,4.666,4.745,"4.83",4.92,5.017,5.119,2021
"1480","CAF","GGR","Central African Republic","General government revenue","National currency","Billions",62.413,"57.987",59.569,54.8,69.993,88.087,55.037,72.99,109.463,113.042,93.36,87.451,105.982,63.756,78.454,88.031,176.495,117.04,134.71,150.267,168.694,138.134,190.312,62.358,131.742,134.1,142.46,154.021,210.533,244.754,"298.589",195.742,189.103,231.454,2021
"1481","CAF","GGR_NGDP","Central African Republic","General government revenue","Percent of GDP","",15.411,"14.637",15.765,14.963,14.778,15.729,10.653,12.895,18.051,17.7,15.155,13.265,15.473,9.231,11.338,11.813,21.954,13.915,14.796,15.455,15.912,12.023,14.85,7.464,14.081,13.375,13.172,12.8,16.636,18.335,"21.75",13.664,12.342,13.827,2021
"1482","CAF","GGX","Central African Republic","General government total expenditure","National currency","Billions",89.133,"89.665",87.253,75.541,105.864,115.195,60.509,81.851,109.457,116.21,105.732,93.258,113.948,84.802,90.348,120.397,107.487,108.263,145.916,155.552,182.974,162.66,185.795,111.943,168.556,140,131.067,166.732,222.833,225.761,"344.724",281.933,274.509,281.597,2021
"1483","CAF","GGX_NGDP","Central African Republic","General government total expenditure","Percent of GDP","",22.008,"22.633",23.092,20.626,22.352,20.569,11.712,14.46,18.05,18.196,17.164,14.146,16.636,12.278,13.057,16.156,13.37,12.872,16.027,15.999,17.259,14.158,14.498,13.399,18.016,13.964,12.119,13.856,17.608,16.912,"25.111",19.681,17.916,16.823,2021
"1484","CAF","GGXCNL","Central African Republic","General government net lending/borrowing","National currency","Billions",-26.72,"-31.678",-27.684,-20.741,-35.871,-27.108,-5.471,-8.861,0.006,-3.168,-12.372,-5.807,-7.966,-21.046,-11.894,-32.366,69.008,8.777,-11.206,-5.285,-14.28,-24.526,4.518,-49.585,-36.814,-5.9,11.393,-12.711,-12.3,18.993,"-46.135",-86.191,-85.406,-50.143,2021
"1485","CAF","GGXCNL_NGDP","Central African Republic","General government net lending/borrowing","Percent of GDP","",-6.598,"-7.996",-7.327,-5.663,-7.574,-4.84,-1.059,-1.565,0.001,-0.496,-2.008,-0.881,-1.163,-3.047,-1.719,-4.343,8.584,1.044,-1.231,-0.544,-1.347,-2.135,0.353,-5.935,-3.935,-0.588,1.053,-1.056,-0.972,1.423,"-3.361",-6.017,-5.574,-2.996,2021
"1486","CAF","GGSB","Central African Republic","General government structural balance","National currency","Billions",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA
"1487","CAF","GGSB_NPGDP","Central African Republic","General government structural balance","Percent of potential GDP","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA
